ClientID,NoOfVisit,TotalPurchase,Duration,category,survey,member,Sex,Store,InActivePeriod
2983,18,16764.12,483,Loyal 1,Reference,0,M,207,57
2997,1,100,0,Walkin 1,Reference,1,M,207,513
3002,1,117.98,0,Walkin 1,Others,0,M,214,534
3008,4,5047.25,76,Loyal 1,Signage,0,F,207,21
3009,6,3693.57,258,Regular 1,Others,1,M,214,267
3016,2,418.7,0,Repeat 1,EXISTING CLIENTS,0,M,207,67
3025,4,494.4,314,Freq 1,Reference,0,F,214,183
3026,3,674.16,155,Regular 1,Hoardings,0,M,207,384
3027,2,1280.9,58,Repeat 1,Reference,0,M,207,355
3028,2,135.66,0,Repeat 1,EXISTING CLIENTS,1,F,207,39
3031,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,F,214,561
3036,1,168.54,0,Walkin 1,Reference,0,M,214,542
3049,2,8253.68,0,Repeat 1,Others,0,F,207,397
3050,1,573.03,0,Walkin 1,EXISTING CLIENTS,0,F,207,182
3071,1,275.28,0,Walkin 1,EXISTING CLIENTS,0,M,207,389
3079,1,106.75,0,Walkin 1,News Paper,0,F,207,294
3093,1,162.92,0,Walkin 1,EXISTING CLIENTS,0,F,207,252
3104,1,78.65,0,Walkin 1,Others,0,F,207,235
3107,3,516.85,48,Loyal 1,Others,1,F,,512
3108,5,15143.86,7,Loyal 1,EXISTING CLIENTS,1,M,207,223
3118,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,138
3122,7,2994.4,206,Regular 1,EXISTING CLIENTS,0,M,207,320
3130,1,516.85,0,Walkin 1,Signage,0,M,207,134
3135,2,2909,0,Repeat 1,EXISTING CLIENTS,1,F,207,264
3136,3,16470.85,0,Repeat 1,Reference,1,F,207,161
3138,,,,,,,,,
3142,2,1470.79,0,Repeat 1,Signage,1,F,207,206
3145,6,2101.12,426,Regular 1,Reference,0,M,214,73
3148,1,359.56,0,Walkin 1,EXISTING CLIENTS,0,M,207,197
3170,3,1570.23,29,Repeat 1,Signage,0,M,207,328
3182,2,4101.14,0,Repeat 1,EXISTING CLIENTS,0,M,207,335
3184,2,4178.67,0,Repeat 1,EXISTING CLIENTS,1,M,207,224
3191,8,4156.2,372,Regular 1,EXISTING CLIENTS,1,M,207,85
3195,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,230
3225,5,516.85,193,Loyal 1,Reference,0,F,207,336
3230,1,168.54,0,Walkin 1,Reference,0,M,214,491
3240,2,1084.27,14,Repeat 1,Reference,0,F,214,497
3241,1,168.54,0,Walkin 1,Reference,0,M,207,480
3257,5,3528.11,68,Loyal 1,EXISTING CLIENTS,1,M,207,57
3279,7,3573.53,483,Repeat 1,Signage,1,M,207,0
3294,2,931.46,97,Repeat 1,Others,1,F,214,402
3314,1,168.54,0,Walkin 1,Signage,0,M,207,500
3316,,,,,,,,,
3323,4,1646.07,209,Loyal 1,EXISTING CLIENTS,0,F,207,197
3349,4,3942.71,0,Loyal 1,Others,1,F,207,135
3356,1,168.54,0,Walkin 1,Reference,0,M,214,508
3357,1,146.07,0,Walkin 1,Signage,1,M,207,168
3358,1,337.08,0,Walkin 1,Reference,0,M,,562
3360,17,29950.1,467,Loyal 1,EXISTING CLIENTS,1,F,207,72
3371,,,,,,,,,
3403,3,404.49,98,Repeat 1,EXISTING CLIENTS,0,M,207,320
3409,,,,,,,,,
3413,2,5196.65,182,Repeat 1,EXISTING CLIENTS,1,F,207,350
3420,1,280.9,0,Walkin 1,EXISTING CLIENTS,0,M,207,466
3422,8,1252.81,425,Loyal 1,Signage,0,M,214,115
3430,1,837.08,0,Walkin 1,Events,0,F,207,215
3434,1,2780.46,0,Walkin 1,EXISTING CLIENTS,0,M,207,34
3438,2,1785.4,0,Repeat 1,EXISTING CLIENTS,1,M,207,311
3443,1,3348.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,106
3457,6,865.17,471,Freq 1,Signage,0,M,214,61
3459,1,235.96,0,Walkin 1,Signage,0,M,207,500
3466,2,920.22,0,Repeat 1,EXISTING CLIENTS,1,F,207,292
3467,2,380.9,0,Repeat 1,EXISTING CLIENTS,1,F,207,493
3470,2,2178.66,0,Repeat 1,Signage,1,M,207,367
3478,1,1123.6,0,Repeat 1,Reference,0,M,207,534
3485,63,45475.42,541,Loyal 1,Others,1,F,214,22
3487,12,6183.11,139,Loyal 1,Signage,1,M,207,0
3488,1,67.42,0,Walkin 1,EXISTING CLIENTS,0,M,207,312
3500,9,8195.3,467,Loyal 1,EXISTING CLIENTS,1,M,207,3
3503,2,280.9,66,Repeat 1,Reference,0,M,207,277
3504,6,1786.51,307,Freq 1,Hoardings,0,F,207,235
3512,1,101.12,0,Walkin 1,Reference,0,F,207,473
3513,1,224.72,0,Regular 1,EXISTING CLIENTS,1,F,207,527
3522,8,7605.55,140,Loyal 1,Others,1,M,207,28
3523,3,240.46,77,Repeat 1,EXISTING CLIENTS,1,F,207,203
3524,1,314.61,0,Walkin 1,EXISTING CLIENTS,0,F,207,248
3544,3,1455.07,232,Freq 1,Reference,0,M,214,288
3550,2,394.27,35,Repeat 1,EXISTING CLIENTS,1,M,207,36
3556,6,3788.06,470,Freq 1,EXISTING CLIENTS,0,F,207,14
3560,3,612.36,95,Regular 1,Reference,0,M,207,448
3561,6,768.55,360,Freq 1,Signage,1,M,207,126
3577,8,7434.03,210,Loyal 1,Signage,1,M,207,327
3587,1,1398.89,0,Walkin 1,Banners,0,M,207,299
3595,1,1516.86,0,Freq 1,Reference,1,F,214,560
3598,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,M,207,385
3602,2,1616.86,0,Repeat 1,EXISTING CLIENTS,1,M,207,351
3621,5,3813.5,182,Loyal 1,Signage,1,M,207,199
3623,3,1780.34,0,Repeat 1,Signage,1,F,207,273
3626,1,1200.01,0,Walkin 1,EXISTING CLIENTS,0,F,207,122
3629,2,3089.9,21,Repeat 1,Reference,0,F,,539
3632,2,1715,0,Repeat 1,Signage,1,F,207,481
3634,1,224.72,0,Walkin 1,Reference,0,M,207,469
3636,15,2206.69,332,Loyal 1,EXISTING CLIENTS,1,M,207,28
3638,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,310
3665,27,7990.96,548,Loyal 1,EXISTING CLIENTS,1,F,207,1
3667,2,1783.71,0,Repeat 1,EXISTING CLIENTS,0,F,207,110
3672,1,1179.78,0,Walkin 1,EXISTING CLIENTS,0,F,207,344
3675,2,2988.78,194,Repeat 1,EXISTING CLIENTS,1,F,207,172
3684,7,14669.21,260,Loyal 1,Signage,1,F,207,187
3689,10,2764.06,469,Regular 1,EXISTING CLIENTS,1,M,207,59
3699,1,78.66,0,Walkin 1,EXISTING CLIENTS,0,F,207,204
3706,1,100,0,Repeat 1,Reference,0,F,207,419
3709,1,314.61,0,Walkin 1,EXISTING CLIENTS,0,M,207,168
3718,4,824.73,90,Loyal 1,EXISTING CLIENTS,1,M,207,80
3724,2,337.08,76,Repeat 1,Reference,0,M,207,476
3737,3,1039.55,272,Repeat 1,Signage,1,F,207,133
3739,1,923.4,0,Walkin 1,Gift Coupon - External,0,F,,5
3746,2,797.75,121,Repeat 1,Signage,0,F,207,322
3748,3,2628.1,48,Repeat 1,Reference,1,M,207,444
3763,2,5785.41,0,Repeat 1,Signage,1,F,207,373
3764,3,2983.16,23,Repeat 1,Reference,0,F,214,477
3766,1,89.89,0,Repeat 1,EXISTING CLIENTS,1,F,207,475
3794,6,3369.66,83,Loyal 1,EXISTING CLIENTS,1,M,207,233
3800,21,12086.4,504,Loyal 1,Reference,1,M,214,35
3806,2,717.98,0,Repeat 1,Reference,1,F,207,414
3813,4,6831.48,100,Loyal 1,Signage,0,M,207,86
3820,4,866.19,522,Walkin 1,Reference,0,M,214,38
3822,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,64
3831,1,505.62,0,Walkin 1,Reference,0,F,214,503
3844,2,2732.71,0,Repeat 1,EXISTING CLIENTS,0,M,,561
3852,3,2573.04,257,Repeat 1,Hoardings,1,F,207,210
3855,1,280.9,0,Repeat 1,Others,0,F,207,497
3857,6,1701.13,328,Regular 1,Reference,1,F,207,127
3861,1,2050.57,0,Walkin 1,EXISTING CLIENTS,0,M,207,142
3871,6,16617.48,529,Regular 1,Reference,0,F,207,14
3874,1,275.28,0,Walkin 1,EXISTING CLIENTS,0,M,207,380
3882,1,224.72,0,Walkin 1,Reference,0,M,207,421
3883,2,1247.2,86,Repeat 1,EXISTING CLIENTS,0,M,207,217
3884,17,3969.93,337,Loyal 1,Signage,1,F,207,39
3892,1,808.99,0,Walkin 1,Signage,0,M,207,380
3918,2,768.54,0,Repeat 1,Reference,1,M,207,490
3921,3,1578.65,369,Repeat 1,Reference,0,F,207,50
3931,2,1292.14,216,Repeat 1,Reference,0,M,207,324
3935,9,1213.48,401,Freq 1,Signage,1,M,214,123
3948,1,275.28,0,Walkin 1,Reference,0,M,207,433
3958,4,3049.45,35,Loyal 1,Reference,1,F,207,469
3959,3,3426.97,109,Repeat 1,EXISTING CLIENTS,0,M,214,435
3963,1,2438.21,0,Walkin 1,Others,0,M,214,553
3974,2,3157.32,10,Repeat 1,EXISTING CLIENTS,0,M,207,436
3980,3,1002.23,538,Walkin 1,Reference,0,F,,21
3982,8,4358.61,450,Freq 1,Others,0,F,214,39
3993,1,146.07,0,Walkin 1,EXISTING CLIENTS,1,M,207,260
3995,2,2983.16,50,Repeat 1,EXISTING CLIENTS,0,M,207,249
4016,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,56
4025,6,8191.59,258,Loyal 1,EXISTING CLIENTS,0,F,207,34
4032,,,,,,,,,
4033,5,3404.5,423,Loyal 1,Reference,1,M,214,139
4038,3,1382.04,160,Repeat 1,Signage,0,M,207,112
4041,3,1500.01,17,Loyal 1,EXISTING CLIENTS,0,M,214,460
4042,,,,,,,,,
4043,6,2284.7,449,Regular 1,Reference,1,F,207,19
4050,1,477.53,0,Repeat 1,Others,1,M,207,472
4052,6,3484.14,519,Regular 1,Signage,1,M,,39
4064,2,550.56,141,Freq 1,EXISTING CLIENTS,1,M,207,350
4068,2,134.83,0,Repeat 1,EXISTING CLIENTS,0,F,207,322
4069,6,1748.22,213,Loyal 1,EXISTING CLIENTS,1,M,207,12
4077,3,380.9,77,Repeat 1,News Paper,1,F,207,273
4079,1,280.9,0,Walkin 1,EXISTING CLIENTS,0,M,207,355
4083,2,555.06,0,Repeat 1,Signage,1,M,207,132
4086,1,337.08,0,Walkin 1,EXISTING CLIENTS,0,F,207,361
4088,2,123.6,34,Repeat 1,EXISTING CLIENTS,0,F,207,176
4092,2,2302.26,0,Repeat 1,Signage,1,F,207,122
4121,1,101.12,0,Repeat 1,EXISTING CLIENTS,1,F,,560
4125,1,575,0,Walkin 1,EXISTING CLIENTS,0,F,207,35
4130,8,2122.47,255,Loyal 1,Hoardings,1,M,207,228
4139,8,12393.29,260,Regular 1,Reference,0,F,207,90
4147,17,20139.29,523,Regular 1,Reference,1,M,214,17
4152,6,1521.24,285,Regular 1,EXISTING CLIENTS,0,M,207,29
4154,1,1134.84,0,Walkin 1,Signage,0,M,207,227
4158,1,84.27,0,Walkin 1,EXISTING CLIENTS,0,M,207,108
4169,1,696.63,0,Regular 1,EXISTING CLIENTS,1,M,207,506
4172,1,39.33,0,Walkin 1,Reference,0,F,207,287
4179,1,247.19,0,Walkin 1,EXISTING CLIENTS,0,M,207,250
4180,12,8527.81,538,Loyal 1,Reference,1,F,214,16
4217,1,134.83,0,Walkin 1,Signage,0,M,207,390
4218,1,926.97,0,Walkin 1,EXISTING CLIENTS,0,F,207,85
4220,8,596.5,497,Loyal 1,EXISTING CLIENTS,0,M,207,39
4236,2,1352.82,0,Repeat 1,EXISTING CLIENTS,1,F,207,56
4248,,,,,,,,,
4254,3,313.49,54,Repeat 1,Signage,1,M,207,84
4259,1,56.18,0,Walkin 1,Reference,0,F,207,476
4273,3,4544.96,334,Repeat 1,Signage,1,M,214,207
4287,1,275.28,0,Walkin 1,Signage,0,M,207,392
4293,11,1560.67,325,Regular 1,Others,1,M,214,198
4301,1,575,0,Walkin 1,Signage,0,M,207,127
4309,2,1471.92,109,Repeat 1,News Paper,0,F,207,159
4317,2,612.36,88,Regular 1,Signage,1,F,214,441
4325,1,28.09,0,Walkin 1,Reference,0,F,207,540
4326,4,7998.91,18,Loyal 1,Reference,1,M,207,499
4330,3,3021.35,83,Repeat 1,EXISTING CLIENTS,1,F,207,260
4340,7,887.69,444,Loyal 1,Signage,1,F,207,64
4342,2,882.92,373,Walkin 1,Hoardings,0,M,207,50
4351,2,1213.49,21,Repeat 1,Signage,1,F,207,71
4361,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,137
4370,1,260,0,Walkin 1,EXISTING CLIENTS,0,F,207,490
4373,8,53066.9,87,Loyal 1,EXISTING CLIENTS,0,M,207,237
4387,1,2331.47,0,Walkin 1,EXISTING CLIENTS,0,M,207,262
4402,3,3133.72,18,Repeat 1,Reference,1,M,207,533
4408,6,2526.97,97,Loyal 1,Reference,1,F,214,457
4425,2,280.9,40,Repeat 1,Signage,0,M,207,324
4427,3,7905.14,10,Repeat 1,Reference,1,M,207,62
4446,12,6911.4,467,Regular 1,Reference,1,F,207,8
4457,1,2370.8,0,Walkin 1,EXISTING CLIENTS,0,M,207,250
4466,8,5192.16,346,Regular 1,EXISTING CLIENTS,1,F,207,114
4469,1,247.2,0,Walkin 1,EXISTING CLIENTS,0,M,207,238
4479,9,5709.85,336,Loyal 1,Reference,0,M,207,98
4485,1,216.6,0,Walkin 1,Reference,0,F,,12
4499,6,2315.06,468,Regular 1,EXISTING CLIENTS,1,F,207,8
4504,4,5084.23,478,Repeat 1,Signage,1,F,214,39
4518,12,11948.14,405,Loyal 1,Signage,1,M,207,110
4519,4,2215.63,122,Regular 1,Signage,0,M,207,30
4530,1,1348.32,0,Walkin 1,EXISTING CLIENTS,0,M,207,165
4531,1,134.83,0,Walkin 1,Others,0,M,214,526
4532,2,1252.81,24,Regular 1,Reference,0,M,207,510
4540,3,1189.89,17,Walkin 1,Reference,0,M,207,468
4553,1,764.05,0,Walkin 1,EXISTING CLIENTS,1,M,207,121
4562,1,168.54,0,Walkin 1,Signage,0,M,207,533
4568,11,1417.3,553,Regular 1,Reference,1,F,214,1
4578,6,998.87,97,Loyal 1,Reference,1,M,,464
4586,5,10728.81,187,Freq 1,News Paper,1,M,207,27
4588,1,758.43,0,Walkin 1,EXISTING CLIENTS,0,F,207,321
4589,1,235.96,0,Walkin 1,Reference,0,M,207,490
4591,3,370.79,334,Repeat 1,Signage,1,M,214,211
4597,5,9910.15,122,Regular 1,EXISTING CLIENTS,0,M,207,349
4601,11,17766.78,235,Freq 1,Others,1,F,207,236
4617,2,1258.43,81,Regular 1,EXISTING CLIENTS,1,F,207,336
4619,2,175.15,78,Repeat 1,EXISTING CLIENTS,0,F,207,27
4625,1,235.96,0,Walkin 1,Reference,0,M,,560
4628,8,6866.8,206,Regular 1,EXISTING CLIENTS,1,M,207,82
4633,1,140.45,0,Walkin 1,Reference,0,M,,560
4642,1,800,0,Walkin 1,EXISTING CLIENTS,0,M,,7
4643,1,471.91,0,Walkin 1,EXISTING CLIENTS,0,M,207,308
4647,3,2972.7,51,Loyal 1,Reference,1,F,207,343
4656,8,15656.23,407,Regular 1,Reference,1,F,207,79
4663,2,4895.16,1,Repeat 1,EXISTING CLIENTS,1,M,207,31
4670,1,1143.42,0,Walkin 1,EXISTING CLIENTS,0,M,207,39
4672,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,239
4673,3,425.85,20,Repeat 1,EXISTING CLIENTS,1,M,207,74
4680,1,0,0,Walkin 1,Gift Coupon - Internal,0,M,207,534
4683,1,179.78,0,Walkin 1,Others,0,M,207,312
4700,1,275.28,0,Walkin 1,Others,0,M,214,554
4703,2,2291.02,0,Repeat 1,Reference,1,F,207,490
4714,2,1111.24,0,Repeat 1,Signage,1,M,207,230
4715,13,1206.67,534,Regular 1,Others,1,F,207,3
4718,1,39.9,0,Walkin 1,EXISTING CLIENTS,0,F,,11
4730,21,7967.33,556,Regular 1,Reference,1,M,214,4
4736,1,438.2,0,Walkin 1,EXISTING CLIENTS,0,F,207,289
4738,11,3947.75,320,Loyal 1,Signage,1,F,214,222
4745,1,179.78,0,Walkin 1,Others,0,M,207,224
4763,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,266
4784,2,1397.76,0,Repeat 1,EXISTING CLIENTS,1,M,207,181
4787,2,693.55,0,Repeat 1,EXISTING CLIENTS,0,M,207,384
4794,1,269.66,0,Walkin 1,Reference,0,M,214,504
4807,1,134.83,0,Repeat 1,EXISTING CLIENTS,0,M,207,403
4808,1,353.93,0,Walkin 1,Gift Coupon - Internal,0,M,207,109
4811,1,168.54,0,Walkin 1,Others,0,F,207,356
4816,4,732.48,475,Repeat 1,Reference,0,M,214,28
4818,1,117.98,0,Walkin 1,EXISTING CLIENTS,0,M,207,444
4820,2,67.42,137,Repeat 1,Reference,0,F,207,290
4821,2,1812.47,0,Regular 1,Others,1,F,207,406
4823,1,247.19,0,Walkin 1,Reference,0,M,207,161
4837,2,2247.2,5,Regular 1,Others,0,F,,554
4844,1,84.27,0,Walkin 1,EXISTING CLIENTS,0,M,207,110
4852,2,842.7,60,Repeat 1,Hoardings,0,M,207,322
4860,2,1289.06,0,Repeat 1,EXISTING CLIENTS,1,M,207,159
4875,2,639.32,0,Repeat 1,EXISTING CLIENTS,1,M,207,50
4878,2,292.14,111,Repeat 1,Signage,0,M,207,281
4886,6,5550.6,295,Regular 1,Signage,1,M,207,63
4899,8,3431.49,151,Loyal 1,Signage,1,M,207,95
4907,1,179.78,0,Walkin 1,Signage,0,M,207,276
4909,3,1065.39,47,Repeat 1,EXISTING CLIENTS,1,M,207,15
4911,16,5219.1,250,Loyal 1,Reference,0,M,214,292
4913,1,842.7,0,Repeat 1,Reference,1,F,207,483
4925,2,247.2,49,Repeat 1,Others,0,F,207,401
4927,1,691.01,0,Walkin 1,Reference,0,F,214,540
4928,2,1576.12,0,Repeat 1,EXISTING CLIENTS,1,M,207,505
4936,1,168.54,0,Walkin 1,Reference,0,M,207,491
4940,31,26687.91,530,Loyal 1,Signage,1,M,214,0
4956,2,345.51,268,Repeat 1,Reference,0,F,214,234
4958,1,477.53,0,Walkin 1,EXISTING CLIENTS,0,M,207,318
4962,2,887.64,68,Repeat 1,Reference,0,F,214,452
4963,1,359.55,0,Loyal 1,Reference,0,M,214,553
4968,3,3623.61,256,Freq 1,Reference,1,F,214,278
4972,4,3892.14,320,Loyal 1,Reference,1,F,207,143
4987,18,4308.49,488,Loyal 1,Reference,1,M,214,51
4997,1,842.7,0,Walkin 1,Gift Coupon - Internal,0,M,207,534
5009,33,13636.07,541,Loyal 1,Others,1,M,214,22
5017,1,1235.96,0,Walkin 1,Signage,0,F,207,171
5020,1,292.14,0,Walkin 1,EXISTING CLIENTS,0,M,207,267
5024,29,19619.13,538,Loyal 1,Reference,0,M,,16
5032,5,1674.16,208,Freq 1,Signage,1,M,207,324
5034,1,646.07,0,Repeat 1,EXISTING CLIENTS,1,F,207,324
5046,3,3407.36,51,Repeat 1,EXISTING CLIENTS,1,M,207,9
5047,6,4232.5,329,Freq 1,Signage,0,M,207,1
5049,5,3449.99,229,Regular 1,EXISTING CLIENTS,0,M,207,65
5069,1,505.62,0,Walkin 1,EXISTING CLIENTS,0,F,207,253
5078,20,13597.59,520,Loyal 1,EXISTING CLIENTS,1,M,207,32
5080,1,2837.09,0,Walkin 1,EXISTING CLIENTS,0,F,207,125
5082,7,10518.86,166,Loyal 1,Reference,1,M,214,324
5088,1,269.66,0,Walkin 1,Signage,0,F,207,144
5095,1,168.54,0,Walkin 1,Reference,0,M,207,448
5102,1,730.34,0,Walkin 1,EXISTING CLIENTS,0,F,207,238
5104,1,125.4,0,Walkin 1,EXISTING CLIENTS,0,F,207,35
5107,3,1026.98,14,Repeat 1,Signage,1,M,207,112
5117,2,324.72,0,Repeat 1,Signage,1,M,207,417
5126,1,438.2,0,Walkin 1,EXISTING CLIENTS,0,F,207,133
5143,3,1088.78,18,Repeat 1,Signage,1,F,207,257
5145,1,112.36,0,Walkin 1,EXISTING CLIENTS,0,M,207,91
5152,6,4292.43,212,Regular 1,Others,1,M,207,36
5157,1,123.6,0,Walkin 1,Reference,0,M,207,512
5160,5,926.96,366,Regular 1,Signage,1,M,214,193
5168,1,950,0,Walkin 1,Signage,0,F,207,279
5177,2,762.92,0,Repeat 1,EXISTING CLIENTS,1,F,207,315
5180,3,1174.18,145,Repeat 1,Hoardings,0,F,207,82
5183,1,575,0,Walkin 1,Signage,0,M,207,139
5198,1,2685,0,Walkin 1,EXISTING CLIENTS,0,M,207,408
5225,1,825.85,0,Walkin 1,EXISTING CLIENTS,0,F,207,51
5233,3,985.68,0,Repeat 1,EXISTING CLIENTS,1,M,207,49
5240,2,1128.09,0,Repeat 1,Reference,1,M,207,223
5250,2,252.81,29,Repeat 1,Reference,0,F,207,534
5253,5,1070.54,335,Regular 1,EXISTING CLIENTS,0,M,207,1
5265,2,95.51,115,Repeat 1,Reference,0,F,207,265
5267,2,157.32,35,Repeat 1,Signage,0,F,207,141
5281,2,12078.7,110,Repeat 1,EXISTING CLIENTS,0,F,207,88
5297,,,,,,,,,
5298,4,2185.38,373,Repeat 1,Reference,0,F,207,75
5304,3,2328.66,103,Regular 1,Reference,1,F,214,392
5307,1,28.09,0,Walkin 1,EXISTING CLIENTS,0,F,207,475
5312,4,965.18,227,Regular 1,Signage,1,F,207,136
5313,3,1094.39,1,Repeat 1,Others,1,F,207,450
5317,2,213.49,264,Repeat 1,EXISTING CLIENTS,0,F,207,265
5318,1,33.71,0,Walkin 1,Hoardings,0,F,207,164
5320,5,8167.45,191,Regular 1,Reference,1,F,207,317
5336,9,9525.49,515,Freq 1,Signage,1,M,,39
5338,1,365.17,0,Walkin 1,EXISTING CLIENTS,0,F,207,326
5339,1,117.98,0,Walkin 1,Signage,0,F,207,437
5345,8,1201.12,422,Regular 1,Reference,1,F,207,121
5348,6,6988.77,402,Freq 1,Signage,0,F,207,56
5351,1,39.9,0,Walkin 1,EXISTING CLIENTS,0,F,,14
5354,1,3966.31,0,Loyal 1,Reference,0,M,,554
5373,7,2879.89,307,Loyal 1,Reference,0,M,207,156
5385,,,,,,,,,
5392,10,3037.31,498,Freq 1,Reference,1,F,214,36
5396,1,775.28,0,Walkin 1,EXISTING CLIENTS,0,M,207,312
5408,18,11944.38,511,Loyal 1,EXISTING CLIENTS,1,M,207,35
5412,2,291.01,0,Repeat 1,Reference,1,M,207,564
5416,37,5614.38,527,Loyal 1,Others,1,M,214,23
5423,3,2204.54,292,Repeat 1,EXISTING CLIENTS,1,M,207,8
5427,1,39.9,0,Walkin 1,EXISTING CLIENTS,0,F,,6
5437,4,797.76,350,Freq 1,Reference,0,F,207,120
5438,1,179.78,0,Walkin 1,Signage,0,M,207,132
5461,3,4701.14,3,Repeat 1,EXISTING CLIENTS,1,M,207,54
5481,3,3668.56,455,Walkin 1,Reference,0,F,207,71
5496,8,8837.11,407,Freq 1,Reference,1,F,214,149
5501,2,1240.45,0,Repeat 1,Signage,1,F,207,245
5504,4,1946.36,310,Freq 1,Reference,0,F,207,254
5506,1,39.33,0,Walkin 1,EXISTING CLIENTS,0,F,207,281
5507,2,813.49,0,Repeat 1,Signage,1,M,207,163
5517,3,4358.44,76,Repeat 1,EXISTING CLIENTS,1,F,207,258
5534,2,955.06,25,Repeat 1,EXISTING CLIENTS,0,M,207,341
5535,18,4762.71,532,Loyal 1,Signage,1,M,207,0
5537,1,168.54,0,Freq 1,Others,0,M,207,490
5544,1,39.9,0,Walkin 1,EXISTING CLIENTS,0,F,,0
5548,4,1324.72,56,Loyal 1,Reference,1,M,207,484
5559,2,353.93,23,Repeat 1,Signage,1,F,207,440
5564,3,1146.07,210,Freq 1,Signage,1,M,207,333
5575,1,123.6,0,Walkin 1,EXISTING CLIENTS,0,M,207,82
5588,1,106.74,0,Walkin 1,Reference,0,M,207,490
5604,7,5210.68,401,Regular 1,Hoardings,1,M,207,30
5610,2,864.05,0,Repeat 1,EXISTING CLIENTS,1,F,207,79
5612,3,702.25,133,Repeat 1,Gift Coupon - External,0,M,207,71
5618,7,629.21,421,Regular 1,Reference,0,M,207,75
5619,1,2230.35,0,Walkin 1,Signage,0,M,207,211
5620,1,79.8,0,Walkin 1,EXISTING CLIENTS,0,F,207,28
5630,1,797.76,0,Walkin 1,EXISTING CLIENTS,0,M,207,178
5631,1,702.25,0,Walkin 1,EXISTING CLIENTS,0,F,214,534
5657,10,2744.08,342,Loyal 1,EXISTING CLIENTS,1,F,207,0
5663,4,3201.14,382,Repeat 1,Reference,1,F,207,112
5693,1,235.96,0,Walkin 1,Reference,0,M,207,554
5694,2,691.01,0,Regular 1,EXISTING CLIENTS,1,M,207,486
5695,1,162.92,0,Walkin 1,EXISTING CLIENTS,0,F,207,108
5699,3,2201.13,452,Walkin 1,Reference,1,M,207,80
5708,2,249.66,0,Walkin 1,Signage,0,M,207,36
5712,23,36350.91,533,Loyal 1,Reference,1,F,207,7
5718,1,22.47,0,Repeat 1,Reference,0,F,207,467
5726,1,182.4,0,Walkin 1,EXISTING CLIENTS,0,M,207,39
5727,1,162.92,0,Walkin 1,EXISTING CLIENTS,0,M,207,106
5731,1,179.78,0,Walkin 1,EXISTING CLIENTS,0,M,207,67
5743,2,325.85,149,Repeat 1,EXISTING CLIENTS,0,M,207,82
5747,21,5509.73,518,Loyal 1,Others,1,M,214,28
5749,3,2757.32,5,Repeat 1,EXISTING CLIENTS,1,M,207,78
5765,2,1004.5,0,Repeat 1,EXISTING CLIENTS,1,M,207,125
5772,3,5942.72,25,Repeat 1,EXISTING CLIENTS,1,M,207,324
5774,4,1056.17,83,Loyal 1,EXISTING CLIENTS,0,F,207,386
5779,1,56.18,0,Walkin 1,EXISTING CLIENTS,0,F,207,389
5783,2,589.33,0,Repeat 1,Signage,0,F,207,63
5784,8,1258.72,247,Walkin 1,Reference,0,M,207,147
5789,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,111
5790,3,2278.86,0,Repeat 1,EXISTING CLIENTS,1,M,207,39
5794,2,214.83,0,Repeat 1,EXISTING CLIENTS,0,M,207,411
5798,1,0,0,Walkin 1,EXISTING CLIENTS,0,F,207,116
5805,1,134.83,0,Walkin 1,EXISTING CLIENTS,0,M,207,415
5808,1,837.08,0,Walkin 1,EXISTING CLIENTS,0,F,207,95
5819,2,2032.59,0,Repeat 1,Reference,1,M,207,512
5833,4,1741.57,272,Regular 1,Signage,0,M,207,178
5838,2,347.19,0,Repeat 1,Signage,1,M,207,127
5840,2,303.38,68,Repeat 1,EXISTING CLIENTS,0,F,207,369
5864,11,11144.98,401,Freq 1,Reference,1,M,214,127
5868,1,101.12,0,Walkin 1,Signage,0,F,207,175
5872,2,1863.45,122,Walkin 1,Signage,1,M,207,39
5884,5,4212.37,294,Freq 1,Reference,1,F,207,112
5885,7,990.95,127,Loyal 1,Signage,1,F,214,432
5892,2,830.34,0,Repeat 1,EXISTING CLIENTS,1,F,207,227
5896,6,1543.44,250,Freq 1,EXISTING CLIENTS,0,F,207,39
5900,1,134.83,0,Walkin 1,Reference,0,F,207,427
5912,1,146.07,0,Walkin 1,EXISTING CLIENTS,0,M,207,306
5917,5,13546.4,93,Regular 1,Signage,1,M,207,224
5922,2,119.13,200,Repeat 1,News Paper,0,F,207,39
5929,7,679.8,461,Regular 1,Reference,0,M,214,85
5931,1,1494.39,0,Walkin 1,EXISTING CLIENTS,0,F,207,86
5945,1,3275.3,0,Walkin 1,EXISTING CLIENTS,0,M,207,70
